run_id,timestamp,episode,agent_id,reward,avg_reward,actor_loss,critic_loss,goals,collisions,offroad,timeouts,mean_velocity,route_completion,n_npcs,n_walkers,curriculum_prob,rollout_steps
train_20260904_073606,2026-09-04T08:58:24,268,agent_1,83.4325952919195,88.21888158631259,-0.006380061060190201,329.38535385131837,0,13,1,0,3.0061456992021345,0.06384648653910296,20,20,0.7,2048
train_20260904_073606,2026-09-04T09:01:52,269,agent_0,3447.8973549248185,1501.5201778520345,-0.0031252576038241385,147.03217430114745,0,14,0,0,3.6910803631726132,0.0615768780650402,20,20,0.7,2048
train_20260904_073606,2026-09-04T09:01:52,269,agent_1,-444.8569992207496,1501.5201778520345,-0.005320010706782341,147.03217430114745,0,2,0,0,1.022553184032491,0.0833931387500777,20,20,0.7,2048
train_20260904_073606,2026-09-04T09:05:47,270,agent_0,3777.1299412742464,3270.965345450969,-0.003507257625460625,246.75792922973633,0,13,0,0,3.769774405723303,0.06605357061399075,20,20,0.7,2048
train_20260904_073606,2026-09-04T09:05:47,270,agent_1,2764.8007496276914,3270.965345450969,-0.005204106122255326,246.75792922973633,0,6,0,0,3.162253528067781,0.16292611518972633,20,20,0.7,2048
train_20260904_073606,2026-09-04T09:09:13,271,agent_0,8024.629282429538,6666.994597533015,-0.005627397447824478,652.2341560363769,1,0,0,0,4.926054141412049,0.9954021187501427,20,20,0.7,2048
train_20260904_073606,2026-09-04T09:09:13,271,agent_1,5309.359912636492,6666.994597533015,-0.00573405185714364,652.2341560363769,0,4,0,0,5.051985738423748,0.3560247449017243,20,20,0.7,2048
train_20260904_073606,2026-09-04T09:12:48,272,agent_0,2740.25568441743,1815.0653043375125,-0.006461637280881405,133.54483337402343,0,9,0,0,2.7088634804334975,0.14525701069626562,20,20,0.7,2048
train_20260904_073606,2026-09-04T09:12:48,272,agent_1,889.8749242575949,1815.0653043375125,-0.0055518227629363535,133.54483337402343,0,24,0,0,3.099464764974136,0.03965769556291676,20,20,0.7,2048
train_20260904_073606,2026-09-04T09:16:52,273,agent_0,-3105.266766716989,-554.4546264862613,-0.002982182241976261,1289.5569610595703,0,38,0,0,0.9345546861587717,0.05191410237410177,20,20,0.7,2048
